Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-06 00:00:00-04:00,154.87373469811303,155.19616620277407,154.57084856278706,155.1766357421875,1685700,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,155.56746484066815,155.99737354440185,155.4892982664666,155.67494201660156,1224400,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,155.30363706841186,156.14390901073935,155.28409169986992,155.919189453125,1347600,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,155.91918448297545,157.25775146484375,155.89963911505654,157.25775146484375,1993200,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,157.65835764257346,157.92216794247216,157.48247913972494,157.6974334716797,1308700,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,158.13709965422643,158.6060840801578,157.47269138447305,157.5606231689453,1344200,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,157.8439984458569,158.35207366729693,157.48247621678033,158.21527099609375,1335900,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,158.86013239381376,159.71018446727837,158.74289000109357,159.6124725341797,1428200,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,159.62223007841885,160.0228281125883,159.41705590103737,159.46591186523438,1277200,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,159.64178283494488,159.91535835661415,159.3388967151502,159.89581298828125,1314000,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,159.87627660610795,160.05214018834573,159.05553516275663,159.2118682861328,2009000,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,159.06533627765208,159.43660885869798,158.9090031336595,159.31936645507812,1202700,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,158.91875070864,159.31934875483395,158.28366788125743,158.70379638671875,1130000,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,158.94806151767372,158.94806151767372,156.47610172103927,156.70083618164062,2683900,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,157.22845112632268,157.58019322807613,156.88648916354055,157.16006469726562,1737300,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,157.11119505608383,157.11119505608383,155.5869843840458,156.04620361328125,2249100,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,154.95187549782693,154.95187549782693,154.24839140623914,154.41448974609375,1979200,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,154.4144949078678,155.2352363146534,154.27770715819466,155.0789031982422,1370600,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,155.35249981728833,157.56064947898835,155.118000110792,157.48248291015625,1539000,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,157.67789047077744,157.67789047077744,155.42088507350903,156.60311889648438,2676900,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,156.08529592115585,156.6031363988047,155.47952364362294,156.35887145996094,2197600,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,156.77900858432682,157.1209705396673,155.78240349958838,157.10142517089844,1450000,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,156.86693270991526,157.42384896823583,156.4467893000442,156.95486450195312,1278300,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,156.60312464526592,157.70720685677455,156.22207196561877,156.71060180664062,1131000,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,156.4956472474294,157.2772979736328,156.16345053413588,157.2772979736328,1061700,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,156.6129000926012,156.6129000926012,155.4502115184616,156.32955932617188,1163200,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,157.98077502477676,158.0003203919576,156.17320873359634,156.5738067626953,1564300,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,157.17958365512993,157.17958365512993,155.91918324618752,156.94509887695312,1582600,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,156.27093282574515,156.5640537212881,155.39157013911637,156.51519775390625,1935400,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,156.48589121730868,157.86354902599822,156.11460374606648,157.7365264892578,1550100,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,157.92217074300166,158.71358674798415,157.765837606308,158.32275390625,2399300,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,158.17620055381227,158.88944998884827,157.92217038881617,158.59634399414062,1772400,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,158.7428770249416,158.7428770249416,157.74627204204248,158.22503662109375,1306200,0.0,0.0,0.0
2024-06-24 00:00:00-04:00,158.61586129841496,159.97397362665762,158.39114175152872,159.2118682861328,1630800,0.0,0.0,0.0
2024-06-25 00:00:00-04:00,159.0164678115526,159.0164678115526,157.4140904834113,157.9416961669922,1589000,0.0,0.0,0.0
2024-06-26 00:00:00-04:00,157.59972340928715,157.68765519906435,156.98417106335265,157.45315551757812,1269200,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,157.44824923416576,157.44824923416576,156.563312860772,157.2614288330078,1533700,1.015,0.0,0.0
2024-06-28 00:00:00-04:00,157.82188804699814,158.5593275840122,157.0352978767798,157.72357177734375,2850500,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,158.22501931261672,158.81497692134587,156.8582986888646,157.07461547851562,2241100,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,157.07460845767955,157.66456604003906,156.79929892011032,157.66456604003906,1471400,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,157.93002888677736,158.23483479433463,157.54656097029493,157.7825469970703,1078500,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,158.0283806860443,158.0283806860443,156.85830753149256,157.64491271972656,1198700,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,157.851378719115,158.539667598031,157.52691853742007,157.8710479736328,1185000,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,157.84156617231042,158.5790057507657,157.4482710650996,157.89073181152344,1620800,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,158.13653423979065,159.42459288196,157.89072106370503,159.37542724609375,1274100,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,159.6704039898919,160.77164220345293,159.5032528327082,160.6339874267578,1509200,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,161.05678980435067,162.41366828217522,160.91913503114398,161.5484161376953,1800000,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,162.01055290765396,162.83648158164388,161.89255238047994,162.16786193847656,1812400,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,162.58084664613466,164.4981864894977,162.46284611506496,164.43919372558594,2989800,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,163.80007109746774,165.44210138031292,163.80007109746774,164.82266235351562,2297200,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,164.4096877792849,165.84522829511403,163.20027617646528,163.4854278564453,2290600,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,163.66240522661752,163.95738403062,162.13836057530904,162.30552673339844,1582800,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,162.75781499898721,163.1412829442432,161.84339720770197,163.0921173095703,1457200,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,162.7676343662526,163.15110229323042,162.3350158101899,162.49232482910156,1525400,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,162.2170230407299,162.77748427021666,161.39109438982385,161.4894256591797,1517300,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,161.48941930890288,163.80989614394653,161.36159166441593,162.05970764160156,2330900,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,162.98395078925978,164.71448502270178,162.83646889583892,164.1147003173828,2210100,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,164.29168793840313,164.31135719306002,163.18062260383772,163.868896484375,1925400,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,164.13436391204974,164.8521491762143,163.75089596407972,164.27203369140625,2707200,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,165.33394384731696,166.31719659693704,164.69483556136242,165.1962890625,1843200,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,165.2651151203726,165.8747269915044,162.75781774224876,163.4264373779297,2196600,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,162.3940068882194,162.82664044305233,159.49341464971866,160.928955078125,2308900,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,157.54656482006894,158.66747221896503,156.7304633361783,157.28109741210938,3435500,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,157.77273579951333,160.45701148587096,157.32043295334438,158.5691680908203,3254600,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,159.95554717098818,160.81098724966535,157.54658097927978,157.6547393798828,1736100,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,158.18569311381054,160.48650074284208,158.18569311381054,160.35867309570312,1341400,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,160.26036160615413,161.07646314057718,159.3459288012722,160.6339874267578,1123000,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,160.85029852248198,160.92896053541406,159.60157845070287,159.98504638671875,1296800,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,160.53568292723295,161.6664176041684,159.95555239419338,161.5287628173828,1623600,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,161.72538897514588,162.92495838840875,161.6762233428165,162.49232482910156,1350500,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,164.09503584974811,164.6161585593599,163.47558187282488,164.3900146484375,1428900,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,164.4490040111988,164.98979596375304,164.01637044915546,164.8816375732422,1451800,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,164.99962764683013,166.02221882231547,164.98980052132848,165.9632110595703,1387300,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,165.89439438143967,165.96321426777178,165.26511326253228,165.48143005371094,1279100,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,166.04186762865876,166.2483572833832,165.45192504975742,166.11070251464844,1250000,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,166.5138513499511,166.75966452584225,165.39294386801737,165.805908203125,1848800,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,166.61215874197813,167.7527354181269,166.3073528206312,167.6445770263672,1279200,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,168.07721813776385,168.69667213685122,167.5757496610758,167.85107421875,1196000,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,167.71341623173424,167.98872578089393,167.43809167932937,167.92971801757812,1007300,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,167.72323447984778,168.49999745173935,166.91696012623774,167.76255798339844,1426700,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,168.1952020553038,169.0997927259734,167.23161862399746,168.2935333251953,1487600,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,168.77531550142027,170.08304335831195,168.0477181246914,169.95523071289062,1808600,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,169.2472972041774,169.62092303934415,167.50693567128945,168.09689331054688,2203500,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,167.91988840169643,168.97197595150374,167.52659333822814,167.99855041503906,1548100,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,168.28370406010907,168.39186246395937,166.06155822120311,166.7498321533203,2455500,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,166.48433886030023,167.14311630755657,164.38016387515353,164.61614990234375,2549000,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,165.46177325285353,167.01531441404606,165.1471401713411,166.35653686523438,1402400,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,166.82848690659347,166.9563145610058,165.30444219264305,166.54335021972656,1562200,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,166.09105441912487,166.5728536726945,163.18063465133736,166.35653686523438,1790400,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,166.6023273123985,167.38893241367003,165.70756382216157,167.35943603515625,1731800,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,167.9788902362116,168.77532253487257,167.82156620102663,168.5590057373047,1264400,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,169.08996557492873,169.96505986514873,168.96213792473802,169.89622497558594,1783600,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,170.0928902672803,170.70250214129226,169.26694659539038,169.82740783691406,1344300,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,169.906068710305,171.43011338832656,169.28661471136664,169.45376586914062,1356300,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,171.30227523634034,171.49892276265282,170.1616985791855,170.9384765625,1323200,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,170.48617964597165,170.86964758668032,169.88639491786375,170.78115844726562,1632700,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,171.23345401879286,171.58742559570842,170.9188209522267,171.38095092773438,1460700,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,171.54809912724147,171.8430779367866,171.0761420339165,171.45960998535156,1350300,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,171.60708477941824,171.87256719733543,170.1420329214248,170.43701171875,1458100,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,171.0637126491318,171.60737129543557,170.90555466424783,171.38990783691406,1310000,0.914,0.0,0.0
2024-09-27 00:00:00-04:00,171.98298270424667,172.90224765754448,171.76551925841335,171.9434356689453,2262500,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,171.92365778628962,172.70455334453055,171.0043928563312,172.55628967285156,3446300,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,172.3882447251857,172.63536091033234,171.3207160781942,172.14112854003906,1328000,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,172.09172174598925,172.41790184583647,171.26139987987023,172.02252197265625,1353700,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,171.5875868776435,171.7259713349331,170.68808036387395,171.2712860107422,1152200,0.0,0.0,0.0
