Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-06 00:00:00-04:00,217.2972401318598,218.5586469441653,217.2381140370885,218.54879760742188,1001100,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,218.6177649734033,219.7609195539914,218.24329470794873,218.53892517089844,455400,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,216.99173315254606,217.73083937017608,216.64681090279026,217.6224365234375,406100,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,217.8392641342691,220.19454891660163,217.57318165874779,220.17483520507812,681500,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,220.74640205847612,221.0814599526833,218.83457813470338,219.30760192871094,1076600,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,220.74639727589877,221.5643433202636,219.56383029792318,219.66236877441406,454500,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,221.73187727423112,222.53010962647352,220.85480511672148,221.88955688476562,381000,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,223.83094993834266,224.44193964931816,222.60895547923596,223.64370727539062,414700,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,223.46629834472404,223.73238079650451,221.9388241739492,222.08663940429688,529700,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,222.13593719706003,222.36259225077626,221.37711718938527,222.28375244140625,553700,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,222.37243510628377,223.219944235863,221.8501345419431,222.5793914794922,337600,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,222.04723314814584,222.3921403741912,221.41651471551532,222.03736877441406,339300,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,221.37709651279596,221.99795055537453,219.64266598011957,220.54930114746094,312100,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,221.41651650314455,221.41651650314455,216.59754433893917,217.1986846923828,321800,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,218.60793219259915,219.47515504867405,217.7998354335919,219.3568878173828,315500,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,220.4211879666782,220.82523631921842,217.30708340691024,218.0856170654297,604100,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,215.86830680027717,216.06539879745034,215.07007443757468,215.5332489013672,520700,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,216.04568676667267,217.5238993127002,215.7303425761744,216.8833465576172,359400,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,217.9673708396975,219.06124877929688,216.05556181690932,219.06124877929688,395000,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,220.60843751809244,221.1208887364323,216.1048094805094,217.54360961914062,405800,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,216.321610812803,216.64681936572245,214.5576171875,214.5576171875,811900,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,215.9471522700338,217.5337677001953,214.67588103618854,217.5337677001953,408700,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,217.18884855330668,217.6520230359323,215.94715538718725,216.607421875,345500,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,214.98138528534489,216.21322915023262,214.1043130550311,214.75473022460938,396700,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,213.21736521219543,215.67120330203937,212.93158408710747,215.40512084960938,375200,0.0,0.0,0.0
