Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-06 00:00:00-04:00,338.70832329599193,341.9123222208775,337.99190023310086,341.8327331542969,770500,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,342.1709962518766,342.9272289347093,340.9769478438157,341.6834411621094,643900,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,339.8924042616756,341.66355702131204,339.583947290935,341.1163024902344,612900,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,341.2755157794116,342.2904357910156,340.0914272495822,342.2904357910156,531300,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,343.1460878855277,343.9620199080739,340.9669997623444,342.101318359375,568200,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,342.98695965545824,343.0366990245417,341.0366783863775,342.111328125,656400,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,341.7033622824506,344.5590944126133,341.6237428527657,343.9322204589844,689600,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,345.97202405879887,349.6635777196884,345.0864325760509,349.63372802734375,841000,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,349.5740402755853,350.94718690096266,348.46954089025024,348.5790100097656,934300,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,349.305377413825,349.305377413825,347.07651924140123,348.8874816894531,635000,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,348.8874594590181,351.30537566513595,348.7083613028419,350.728271484375,771400,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,349.882473696488,352.08148193359375,349.5540967259416,352.08148193359375,640600,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,352.0914640257199,352.58897915635794,349.5043792732194,351.2854919433594,740100,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,354.73825552222746,355.504417907572,349.08646044286144,349.8327331542969,988200,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,351.22579529471943,354.2307757754677,350.4795225929453,353.6934509277344,938700,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,355.0367265576688,355.8128489063008,353.4844818604049,355.6138610839844,1602800,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,352.6685551827234,355.6934555676676,352.6685551827234,354.35015869140625,1064600,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,352.2705284036395,352.6983840871393,347.80285267603404,349.2257385253906,889500,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,349.85266659723123,349.92232600745336,342.9571137672135,348.9372253417969,1323100,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,351.73324857104893,352.360122514213,347.6635783164085,351.6238098144531,1477000,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,351.584027479564,353.5939778963068,350.31038981992083,353.1263427734375,1088200,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,355.47458884854603,359.4149004911987,354.80790515996136,359.2955017089844,862700,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,360.190954715199,360.8775279487987,358.499421677708,359.7033996582031,937600,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,359.4447353880781,361.43479598549345,358.1313184718792,359.3352966308594,766500,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,358.64869696393663,361.1064228359381,357.8228048717329,360.4298095703125,725100,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,360.3004965315709,364.1114494187191,359.1164079834203,364.0318603515625,679500,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,367.10648400090827,371.7134791822082,366.41991065960485,368.9472961425781,1020200,0.0,0.0,0.0
